Word,Translation,Line,Verse
སྐྱེ་,become,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །,ལ་ལ་བདག་གི་ཁྲག་མཐོང་ན། །དཔའ་བརྟན་ལྷག་པར་སྐྱེ་འགྱུར་ཡོད། །ལ་ལ་གཞན་གྱི་ཁྲག་མཐོང་ན། །བོག་ཅིང་བརྒྱལ་བར་འགྱུར་བ་ཡོད། །
སྐྱེ་,arising,ཉོན་མོངས་སྐྱེ་ལ་རག་ལས་པས། །མི་སྙན་སྨྲ་ལ་ཅིས་མི་བཟོད། །,མ་དད་གཞན་ལ་རག་ལས་པས། །དད་པ་མེད་ལ་ཁྱོད་བཟོད་ན། །ཉོན་མོངས་སྐྱེ་ལ་རག་ལས་པས། །མི་སྙན་སྨྲ་ལ་ཅིས་མི་བཟོད། །
སྐྱེ་,born,།ཆགས་པ་ལས་ནི་འཇིགས་པ་སྐྱེ།,དེ་བས་མཁས་པས་ཆགས་མི་བྱ། །ཆགས་པ་ལས་ནི་འཇིགས་པ་སྐྱེ། །འདི་དག་རང་བཞིན་འདོར་འགྱུར་བས། །བརྟན་པར་གྱིས་ཏེ་རབ་ཏུ་རྟོགས། །
སྐྱེ་,cause,འཇིགས་པ་ཆེན་པོ་སྐྱེ་འགྱུར་བར། །,གང་ལས་པགས་པའི་ཁ་ཕྱེ་ན། །འཇིགས་པ་ཆེན་པོ་སྐྱེ་འགྱུར་བར། །ཤེས་ཀྱང་ཇི་ལྟར་དེ་ཉིད་ལ། །ཕྱིར་ཞིང་དགའ་བ་སྐྱེ་བར་འགྱུར། །
སྐྱེ་,experience,།སྤུ་ལྡང་དགའ་བ་སྐྱེ་གྱུར་པའི། །བདེ་སྐྱིད་ལ་ནི་ཡོངས་སུ་སྤྱོད།,དེ་ལྟར་ཀུན་ལ་བསྒྲགས་པ་ཡི། །བདག་གི་ཡོན་ཏན་ཐོས་ནས་ནི། །སྤུ་ལྡང་དགའ་བ་སྐྱེ་གྱུར་པའི། །བདེ་སྐྱིད་ལ་ནི་ཡོངས་སུ་སྤྱོད། །
སྐྱེ་,develop,དེ་བྱེད་ཉིད་ཀྱང་ཆགས་སྐྱེ་འགྱུར། །,སྒྱུ་མ་ལྟ་བུར་ཤེས་ན་ཡང་། །ཇི་ལྟར་ཉོན་མོངས་ལྡོག་འགྱུར་ཏེ། །གང་ཚེ་སྒྱུ་མའི་བུད་མེད་ལ། །དེ་བྱེད་ཉིད་ཀྱང་ཆགས་སྐྱེ་འགྱུར། །
དོན་དུ་,for the sake of,དོན་དུ་བདག་གོ་ཅི་ཕྱིར་སྔར། །,དཀའ་ཟློག་དད་དང་ཀརྣ་པ། །བསྲེག་དང་བཅད་སོགས་ཚོར་བ་ནི། །དོན་མེད་བཟོད་བྱེད་ཐར་པ་ཡི། །དོན་དུ་བདག་གོ་ཅི་ཕྱིར་སྔར། །
དོན་དུ་,purpose,གང་གི་དོན་དུ་བདག་གསོན་པ། །,གང་གི་དོན་དུ་བདག་གསོན་པ། །དེ་ཉིད་གལ་ཏེ་ཉམས་གྱུར་ན། །སྡིག་པ་འབའ་ཞིག་བྱེད་པ་ཡི། །གསོན་པ་དེས་ཀོ་ཅི་ཞིག་བྱ། །
མི་འབྱུང་,do not act,གཞན་དག་རང་གི་དོན་དུ་ཡང་། །མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་།,གཞན་དག་རང་གི་དོན་དུ་ཡང་། །མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་། །སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །
མི་འབྱུང་,does not arise,གང་ཞིག་གང་མེད་མི་འབྱུང་ལ། །,གང་ཞིག་གང་མེད་མི་འབྱུང་ལ། །གང་ཞིག་ཡོད་ན་ཡོད་གྱུར་པ། །དེ་ཉིད་དེ་ཡི་རྒྱུ་ཡིན་ན། །ཇི་ལྟར་དེ་ལ་གེགས་ཞེས་བྱ། །
ཁྱད་པར་,extraordinary,།སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །,གཞན་དག་རང་གི་དོན་དུ་ཡང་། །མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་། །སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །
ཁྱད་པར་,difference,བདག་དང་ཁྱད་པར་ཅི་ཡོད་ན། །གང་ཕྱིར་བདག་གཅིག་བདེ་བར་བརྩོན། །,གང་ཚེ་བདག་དང་གཞན་གཉི་ག །བདེ་བ་འདོད་དུ་མཚུངས་པ་ལ། །བདག་དང་ཁྱད་པར་ཅི་ཡོད་ན། །གང་ཕྱིར་བདག་གཅིག་བདེ་བར་བརྩོན། །
འཁྲུངས་,arisen,།སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །,གཞན་དག་རང་གི་དོན་དུ་ཡང་། །མི་འབྱུང་སེམས་ཅན་དོན་སེམས་གང་། །སེམས་ཀྱི་རིན་ཆེན་ཁྱད་པར་འདི། །སྔ་ན་མེད་པའི་རྨད་ཅིག་འཁྲུངས། །
འཁྲུངས་,born,བསོད་ནམས་སྤྲིན་ལས་ལེགས་འཁྲུངས་པའི། །,དེ་ལྟར་སྡུག་བསྔལ་མེས་གདུངས་ལ། །བསོད་ནམས་སྤྲིན་ལས་ལེགས་འཁྲུངས་པའི། །རང་གི་བདེ་བའི་ཚོགས་ཆར་གྱིས། །ཞི་བྱེད་པར་བདག་ནམ་ཞིག་འགྱུར། །
རང་གི་དོན་,own welfare,བདག་གིས་རང་གི་དོན་དང་ནི། །,འདོད་པའི་དོན་དུ་སྲེག་ལ་སོགས། །དམྱལ་བར་སྟོང་ཕྲག་མྱོང་གྱུར་ཡང་། །བདག་གིས་རང་གི་དོན་དང་ནི། །གཞན་གྱི་དོན་ཡང་མ་བྱས་སོ། །
རང་གི་དོན་,own sake,བྱིས་པ་རང་གི་དོན་བྱེད་དང་། །,མང་དུ་བཤད་ལྟ་ཅི་ཞིག་དགོས། །བྱིས་པ་རང་གི་དོན་བྱེད་དང་། །ཐུབ་པ་གཞན་གྱི་དོན་མཛད་པ། །འདི་གཉིས་ཀྱི་ནི་ཁྱད་པར་ལྟོས། །
དགའ་བ་,joy,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ།,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །
དགའ་བ་,joyful,འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །,དེ་ལྟར་ཡུན་རིང་རྒྱུན་ཆགས་དགྲར་གྱུར་པ། །གནོད་པའི་ཚོགས་རབ་འཕེལ་བའི་རྒྱུ་གཅིག་པུ། །བདག་གི་སྙིང་ལ་ངེས་པར་གནས་འཆའ་ན། །འཁོར་བར་འཇིགས་མེད་དགའ་བར་ག་ལ་འགྱུར། །
དགའ་བ་,rejoicing,དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །,རྩོམ་པ་ཐམས་ཅད་དགའ་ཕྱིར་ཏེ། །དེ་ནི་རིན་གྱིས་ཉོ་ནའང་དཀོན། །དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །
དགའ་བ་,rejoice,དགའ་བ་འབའ་ཞིག་འདིར་བྱ་རིགས། །,འདི་ནི་དེ་ཙམ་གནོད་མིན་ལ། །དོན་ཆེན་དག་ཀྱང་འགྲུབ་འགྱུར་བས། །འགྲོ་བའི་གནོད་སེལ་སྡུག་བསྔལ་ལ། །དགའ་བ་འབའ་ཞིག་འདིར་བྱ་རིགས། །
དགའ་བ་,delight,དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས། །,དགའ་བའི་རྒྱུ་ནི་མཐའ་ཡས་པའི། །དམ་ཆོས་དགའ་བའི་མཆོག་སྤངས་ནས། །སྡུག་བསྔལ་རྒྱུ་ཡིས་གཡེང་བ་དང་། །རྒོད་སོགས་ལ་ཁྱོད་ཅི་ཕྱིར་དགའ། །
དགའ་བ་,delighting,འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །,བྱིས་དང་འགྲོགས་ན་བྱིས་པ་ལ། །བདག་བསྟོད་གཞན་ལ་སྨོད་པ་དང་། །འཁོར་བར་དགའ་བའི་གཏམ་ལ་སོགས། །མི་དགེ་ཅིས་ཀྱང་ངེས་པར་འབྱུང་། །
དགའ་བ་,delights,གཞན་གྱི་སྡུག་བསྔལ་ཞི་དགའ་བས། །,དེ་ལྟར་རྒྱུད་ནི་གོམས་གྱུར་པ། །གཞན་གྱི་སྡུག་བསྔལ་ཞི་དགའ་བས། །པདྨའི་མཚོ་རུ་ངང་པ་ལྟར། །མནར་མེད་པ་ཡང་འཇུག་པར་འགྱུར། །
རྒྱུ་,source,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ།,འགྲོ་བ་ཀུན་གྱི་དགའ་བའི་རྒྱུ། །སེམས་ཅན་སྡུག་བསྔལ་རྩིར་གྱུར་པ། །རིན་ཆེན་སེམས་ཀྱི་བསོད་ནམས་གང་། །དེ་ལ་ཇི་ལྟར་གཞལ་གྱིས་ལང་། །
རྒྱུ་,cause,བྱང་ཆུབ་རྒྱུར་གྱུར་དགེ་བསགས་པ། །དེ་ལ་རྗེས་སུ་ཡི་རང་ངོ་། །,བྱང་ཆུབ་རྒྱུར་གྱུར་དགེ་བསགས་པ། །དེ་ལ་རྗེས་སུ་ཡི་རང་ངོ་། །ལུས་ཅན་འཁོར་བའི་སྡུག་བསྔལ་ལས། །ངེས་པར་ཐར་ལ་ཡི་རང་ངོ་། །
རྒྱུ་,result,སྡུག་བསྔལ་བརྒྱ་ཕྲག་རྒྱུར་གྱུར་གང་གིས་ཀྱང་། །,རྟག་ཏུ་སྡུག་བསྔལ་ཀུན་གྱི་རྒྱུར་གྱུར་པ། །རང་བཞིན་དགྲ་དེས་གཞོམ་བརྩོན་བདག་ལ་དེང་། །སྡུག་བསྔལ་བརྒྱ་ཕྲག་རྒྱུར་གྱུར་གང་གིས་ཀྱང་། །ཡི་ཆད་སྒྱིད་ལུག་མི་འགྱུར་སྨོས་ཅི་དགོས། །
