Word,Translation,Line,Verse
གསུངས་,taught,འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །,འཇིགས་དང་དགའ་སྟོན་སོགས་འབྲེལ་བར། །གལ་ཏེ་མི་ནུས་ཅི་བདེར་བྱ། །འདི་ལྟར་སྦྱིན་པའི་དུས་དག་ཏུ། །ཚུལ་ཁྲིམས་བཏང་སྙོམས་བྱ་བར་གསུངས། །
གསུངས་,spoken,ལེགས་པར་སྨས་པ་ཐམས་ཅད་ལ། །དགེ་བར་གསུངས་ཞེས་བརྗོད་པར་བྱ།,ལེགས་པར་སྨས་པ་ཐམས་ཅད་ལ། །དགེ་བར་གསུངས་ཞེས་བརྗོད་པར་བྱ། །བསོད་ནམས་བྱེད་པ་མཐོང་གྱུར་ན། །བསྟོད་པས་ལེགས་པར་དགའ་བ་བསྐྱེད། །
བསལ་,eliminate,སེམས་ཅན་རྣམས་ཀྱི་ཀླད་ནད་ཙམ། །བསལ་ལོ་སྙམ་དུ་བསམས་ན་ཡང་། །,སེམས་ཅན་རྣམས་ཀྱི་ཀླད་ནད་ཙམ། །བསལ་ལོ་སྙམ་དུ་བསམས་ན་ཡང་། །ཕན་འདོགས་བསམ་པ་དང་ལྡན་དེ། །བསོད་ནམས་དཔག་མེད་ལྡན་གྱུར་ན། །
བསལ་,rid,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །
བསལ་,driven,བདག་ཡིད་ལས་བསལ་གང་དུ་འགྲོ་བར་འགྱུར། །,ཉོན་མོངས་ཉོན་མོངས་ཤེས་རབ་མིག་གིས་སྤང་། །བདག་ཡིད་ལས་བསལ་གང་དུ་འགྲོ་བར་འགྱུར། །གང་དུ་གནས་ནས་བདག་གནོད་བྱ་ཕྱིར་འོང་། །བློ་ཞེན་བདག་ལ་བརྩོན་པ་མེད་པར་ཟད། །
བསལ་,dispel,སྡུག་བསྔལ་ཡིན་ཕྱིར་དེ་བསལ་བྱ། །ངེས་པས་དེར་ནི་ཅི་ཞིག་བྱ། །,སྡུག་བསྔལ་བདག་པོ་མེད་པར་ནི། །ཐམས་ཅད་བྱེ་བྲག་མེད་པ་ཉིད། །སྡུག་བསྔལ་ཡིན་ཕྱིར་དེ་བསལ་བྱ། །ངེས་པས་དེར་ནི་ཅི་ཞིག་བྱ། །
བསལ་,dispelled,འདི་ཡི་རགས་པ་བསལ་མིན་ནམ། །,སྡུག་བསྔལ་ཕྲ་མོ་ཉིད་དུ་ཡོད། །འདི་ཡི་རགས་པ་བསལ་མིན་ནམ། །དེ་ནི་དེ་ལས་གཞན་དགའ་ཙམ། །ཞེ་ན་ཕྲ་ཉིད་དེ་ཡང་དེའི། །
དཔག་མེད་,immeasurable,ཕན་འདོགས་བསམ་པ་དང་ལྡན་དེ། །བསོད་ནམས་དཔག་མེད་ལྡན་གྱུར་ན། །,སེམས་ཅན་རྣམས་ཀྱི་ཀླད་ནད་ཙམ། །བསལ་ལོ་སྙམ་དུ་བསམས་ན་ཡང་། །ཕན་འདོགས་བསམ་པ་དང་ལྡན་དེ། །བསོད་ནམས་དཔག་མེད་ལྡན་གྱུར་ན། །
དཔག་མེད་,boundless,རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །
དཔག་མེད་,unfathomably,ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །,གསོ་དཔྱད་ཕལ་པ་འདི་འདྲ་བ། །སྨན་པ་མཆོག་གིས་མ་མཛད་དེ། །ཆོ་ག་ཤིན་ཏུ་འཇམ་པོ་ཡིས། །ནད་ཆེན་དཔག་མེད་གསོ་བར་མཛད། །
དཔག་མེད་,infinite,དཔག་མེད་བདག་གིས་གཞོམ་བྱ་སྟེ། །,བདག་དང་གཞན་གྱི་ཉེས་པ་ནི། །དཔག་མེད་བདག་གིས་གཞོམ་བྱ་སྟེ། །གང་དུ་ཉེས་པ་རེ་རེ་ལའང་། །བསྐལ་པ་རྒྱ་མཚོ་ཟད་འགྱུར་བ། །
བསམས་,ponder,ཐོས་དང་བསམས་དང་བསྒོམས་པ་ཡང་། །,ཤེས་བཞིན་མེད་པའི་སེམས་ལྡན་པའི། །ཐོས་དང་བསམས་དང་བསྒོམས་པ་ཡང་། །གློ་རྡོལ་བུམ་པའི་ཆུ་བཞིན་དུ། །དྲན་པ་ལ་ནི་དེ་མི་གནས། །
བསམས་,thinking,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་།,དེ་ལྟར་བསམས་ནས་ངོ་ཚ་དང་། །གུས་དང་འཇིགས་ལྡན་དེ་བཞིན་གནོས་། །དེས་ན་སངས་རྒྱས་རྗེས་དྲན་པའང་། །དེ་ལ་ཡང་དང་ཡང་དུ་འབྱུང་། །
བསམས་,considered,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །,གང་ཞིག་བསམས་ཏེ་བྱར་བརྩམས་པ། །དེ་ལས་གཞན་དུ་མི་བསམ་སྟེ། །དེར་གཏང་བ་ཡི་བསམ་པ་ཡིས། །དེ་ཉིད་རེ་ཞིག་བསྒྲུབ་པར་བྱ། །
བསམས་,think,རིང་ཞིག་ལོན་ནས་དལ་བའི་མཆོག །ཐོབ་པ་ཡང་དང་ཡང་བསམས་ནས། །,རིང་ཞིག་ལོན་ནས་དལ་བའི་མཆོག །ཐོབ་པ་ཡང་དང་ཡང་བསམས་ནས། །སེམས་དེ་ལྟ་བུར་རི་རབ་ལྟར། །རབ་ཏུ་མི་གཡོ་གཟུང་བར་བྱ། །
མི་བདེ་བ་,distresses,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །
མི་བདེ་བ་,discomfort,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད།,སྨན་པ་ཀུན་ཀྱང་གསོ་དཔྱད་ཀྱི། །མི་བདེ་བ་ཡིས་ནད་མེད་བྱེད། །དེ་བས་སྡུག་བསྔལ་མང་པོ་དག །གཞོམ་ཕྱིར་མི་བདེ་ཆུང་བཟོད་བྱ། །
ཡོན་ཏན་,qualities,རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །
ཡོན་ཏན་,good qualities,ལྐོག་ན་ཡོན་ཏན་བརྗོད་བྱ་ཞིང་།,ལྐོག་ན་ཡོན་ཏན་བརྗོད་བྱ་ཞིང་། །ཡོན་ཏན་བརྗོད་ན་རྗེས་སུ་བརྗོད། །རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ། །ཡོན་ཏན་ཤེས་པར་རིག་པར་བྱ། །
ཡོན་ཏན་,good traits,།རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ།,ལྐོག་ན་ཡོན་ཏན་བརྗོད་བྱ་ཞིང་། །ཡོན་ཏན་བརྗོད་ན་རྗེས་སུ་བརྗོད། །རང་གི་ཡོན་ཏན་བརྗོད་ན་དེ། །ཡོན་ཏན་ཤེས་པར་རིག་པར་བྱ། །
ཡོན་ཏན་,good,དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །,རྩོམ་པ་ཐམས་ཅད་དགའ་ཕྱིར་ཏེ། །དེ་ནི་རིན་གྱིས་ཉོ་ནའང་དཀོན། །དེ་ལྟས་གཞན་བྱས་ཡོན་ཏན་གྱིས། །དགའ་བའི་བདེ་བ་སྤྱད་པར་བྱ། །
ཡོན་ཏན་,benefits,གཞན་ཡང་སྡུག་བསྔལ་ཡོན་ཏན་ནི། །,གཞན་ཡང་སྡུག་བསྔལ་ཡོན་ཏན་ནི། །སྐྱོ་བས་དྲེགས་པ་སེལ་བར་བྱེད། །འཁོར་བ་པ་ལ་སྙིང་རྗེ་སྐྱེ། །སྡིག་ལ་འཛེམ་དང་དགེ་ལ་དགའ། །
ཡོན་ཏན་,quality,གལ་ཏེ་བདག་ལ་བསམ་པ་ཡི། །ཡོན་ཏན་ཡོད་ན་དམྱལ་མི་འགྲོ། །,གལ་ཏེ་བདག་ལ་བསམ་པ་ཡི། །ཡོན་ཏན་ཡོད་ན་དམྱལ་མི་འགྲོ། །གལ་ཏེ་བདག་གིས་བདག་བསྲུངས་ན། །དེ་དག་ལ་འདིར་ཅི་ཞིག་བྱུང་། །
ཡོན་ཏན་,virtues,ཕྱིར་ལ་ཡོན་ཏན་རློམ་པ་ཡིས། །,ངན་འགྲོ་གདུག་པའི་ཁར་གནས་པ། །འགྲོ་ལ་སྙིང་རྗེ་མེད་པར་འདི། །ཕྱིར་ལ་ཡོན་ཏན་རློམ་པ་ཡིས། །མཁས་པ་དག་ལ་བདོ་བར་འདོད། །
ཡོན་ཏན་,merits,།ཐུབ་པའི་བཀའ་ནི་མི་སླུ་བས། །དེ་ཡི་ཡོན་ཏན་ཕྱིས་མཐོང་འགྱུར། །,དེ་ལྟར་ངེས་པར་གཞན་དག་གི །དོན་ལ་རབ་ཏུ་འཇུག་གྱིས་དང་། །ཐུབ་པའི་བཀའ་ནི་མི་སླུ་བས། །དེ་ཡི་ཡོན་ཏན་ཕྱིས་མཐོང་འགྱུར། །
བསྒྲུབ་པར་,endow,རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །,སེམས་ཅན་རེ་རེའི་མི་བདེ་བ། །དཔག་ཏུ་མེད་པ་བསལ་འདོད་ཅིང་། །རེ་རེའང་ཡོན་ཏན་དཔག་མེད་དུ། །བསྒྲུབ་པར་འདོད་པ་སྨོས་ཅི་དགོས། །
